,index,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,리뷰
369,520,영업,,229.75,135897.0,서울특별시 강남구 신사동 659-13 ,서울특별시 강남구 압구정로50길 18 지상2층 (신사동),6018.0,쟈니하우스 압구정본점,20201100000000.0,I,2020-11-06 0:23,경양식,203267.1195,447224.4717,경양식,1844052485,"['0', '0', '0', '0', '0', '0', '0', '0', '0', 1, '0', '0', '0', '0', '0']"
370,521,영업,,39.6,135829.0,서울특별시 강남구 논현동 226-6 ,서울특별시 강남구 봉은사로33길 32 지상1층 (논현동),6107.0,푸드씨,20220100000000.0,I,2022-01-19 0:22,한식,203035.417,445317.142,한식,1626062360,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
371,522,영업,7089876248,95.6,135887.0,서울특별시 강남구 신사동 504-11,서울특별시 강남구 강남대로 652 지상2층 205호 (신사동),6027.0,엘피노323,20220400000000.0,I,2021-12-03 22:03,외국음식전문점(인도태국등),201620.4462,446358.5428,,38526674,"[89, 32, 5, 7, 4, 6, 10, 6, 38, '0', 2, '0', 3, 23, 1]"
372,525,영업,02  563 5132,48.74,135839.0,서울특별시 강남구 대치동 889-5 지하1층 118호 ,서울특별시 강남구 테헤란로 406 (대치동 지하1층 118호),6192.0,우남정,20210800000000.0,U,2021-09-01 2:40,한식,204325.144,444689.0952,한식,121202498,"[43, 14, 11, 12, 12, 3, '0', '0', '0', 1, '0', '0', '0', 7, 1]"
373,528,영업,070 70779490,4.0,135820.0,서울특별시 강남구 논현동 108 논현웰스톤 ,서울특별시 강남구 학동로43길 38 지하2층 제비201호 주방32호 (논현동 논현웰스톤),6059.0,러블리 버블리,20210500000000.0,I,2021-05-08 0:22,기타,203292.307,446247.5115,기타,1187057881,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
374,529,영업,02  546 6114,248.1,135870.0,서울특별시 강남구 삼성동 69-14번지 ,서울특별시 강남구 삼성로 622 1층 (삼성동),6085.0,카페싸이공,20180700000000.0,I,2018-08-31 23:59,기타,204563.7718,445888.711,기타,1475322033,"[48, 15, 4, '0', 8, 18, 4, '0', 7, 2, 3, '0', 2, 6, 15]"
375,531,영업,02 5145545,59.4,135954.0,서울특별시 강남구 청담동 78-9번지 지하1층 ,서울특별시 강남구 압구정로60길 8 (청담동지하1층),6014.0,밥도,20100500000000.0,I,2018-08-31 23:59,분식,203628.0662,447189.5652,분식,31413934,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
376,532,영업,,33.06,135998.0,서울특별시 강남구 대치동 936 ,서울특별시 강남구 선릉로 312 1층 2호 (대치동),6206.0,컴포즈커피 대치한티점,20210400000000.0,U,2021-04-07 2:40,한식,204588.1879,443925.2445,한식,1469093543,"['0', 84, 123, '0', '0', 18, 4, '0', 18, '0', '0', '0', '0', '0', '0']"
377,533,영업,,91.71,135864.0,서울특별시 강남구 삼성동 9-12번지 지상1층 ,서울특별시 강남구 선릉로122길 8 (삼성동지상1층),6092.0,이곧,20181000000000.0,U,2018-10-24 2:36,한식,203716.4537,445827.6521,한식,1781923542,"[32, 3, 12, 7, 8, 4, 5, '0', 3, 3, '0', '0', '0', 11, 6]"
378,536,영업,200000000,55.25,135875.0,서울특별시 강남구 삼성동 140-16번지 ,서울특별시 강남구 선릉로96길 13 (삼성동),6161.0,본가식당,20180300000000.0,I,2018-08-31 23:59,한식,204290.7613,444911.204,한식,1576594789,"[24, 6, '0', 2, 4, 1, 1, 1, '0', '0', '0', '0', '0', 3, 3]"
379,539,영업,234460037,73.69,135816.0,서울특별시 강남구 논현동 63-5 ,서울특별시 강남구 언주로149길 7 (논현동),6048.0,장성생태전문점,20210200000000.0,U,2021-02-19 2:40,한식,202893.6548,446466.8833,한식,19882359,"[25, 5, 1, 4, 1, 4, '0', '0', 1, '0', '0', '0', '0', 8, 2]"
380,540,영업,02 4596424,39.0,135516.0,서울특별시 강남구 일원동 678-5번지 지상1층 ,서울특별시 강남구 양재대로33길 20 (일원동지상1층),6343.0,목포해물탕아구찜,20141100000000.0,I,2018-08-31 23:59,분식,207257.2889,443186.5726,분식,18184591,"[68, 28, 8, 7, 6, 4, 2, '0', 12, 8, 2, '0', 2, 18, 10]"
381,543,영업,,58.18,135841.0,서울특별시 강남구 대치동 907-4번지 ,서울특별시 강남구 선릉로76길 20 1층 (대치동),6198.0,유쾌한 접시,20200300000000.0,U,2020-03-28 2:40,한식,204538.5172,444380.6483,한식,13567779,"[42, 21, 5, 4, 2, 4, 4, 1, 4, '0', 2, '0', '0', 12, 1]"
382,544,영업,,45.0,135919.0,서울특별시 강남구 역삼동 711-6 역삼자이 ,서울특별시 강남구 언주로 408 역삼자이 지하1층 B20호 (역삼동),6214.0,홍대낙곱새미장원 강남점,20210400000000.0,I,2021-04-25 0:22,한식,203882.778,444136.167,한식,1726872789,"[3, '0', 2, '0', '0', '0', '0', '0', 2, '0', '0', '0', '0', 1, '0']"
383,546,영업,,99.0,135812.0,서울특별시 강남구 논현동 5-13번지 지하1층 ,서울특별시 강남구 도산대로12길 7 (논현동지하1층),6039.0,명동칼국수,20180300000000.0,I,2018-08-31 23:59,한식,202022.5722,446107.9156,한식,20631212,"[136, 27, 23, 31, 14, 8, 1, 3, 10, 7, 1, '0', '0', 32, 17]"
384,547,영업,,288.88,135909.0,서울특별시 강남구 역삼동 641-14번지 ,서울특별시 강남구 논현로93길 6 1층 (역삼동),6131.0,뮬리,20180600000000.0,I,2018-08-31 23:59,경양식,203073.9447,444434.3314,경양식,228601407,"['0', 31, 12, '0', '0', 24, 32, '0', 10, '0', 4, '0', 7, '0', '0']"
385,548,영업,,149.65,135840.0,서울특별시 강남구 대치동 896-34,서울특별시 강남구 선릉로86길 40 지상3층 (대치동),6197.0,위스키 레이블,20220400000000.0,U,2021-12-04 0:03,호프/통닭,204610.1685,444628.6712,,1593774131,"[1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
386,549,영업,,60.0,135845.0,서울특별시 강남구 대치동 942-16 거봉INC ,서울특별시 강남구 삼성로86길 11 거봉INC 지하1층 (대치동),6178.0,더바,20201000000000.0,I,2020-10-30 0:23,경양식,205085.717,444854.4728,경양식,1151698064,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
387,550,영업,,30.82,135909.0,서울특별시 강남구 역삼동 638-20번지 ,서울특별시 강남구 논현로95길 34 (역삼동),6131.0,강남치킨,20181200000000.0,U,2018-12-15 2:40,호프/통닭,202868.9325,444390.2766,호프/통닭,35734815,"[220, 116, 43, 81, 3, 50, 57, 28, 149, 77, 13, '0', 2, 22, 104]"
388,551,영업,02 5087656,79.74,135841.0,서울특별시 강남구 대치동 901-75번지 ,서울특별시 강남구 역삼로77길 13 (대치동),6196.0,제이제이,20121000000000.0,I,2018-08-31 23:59,분식,204898.386,444572.0544,분식,13346458,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
389,552,영업,02 3656884,202.8,135812.0,서울특별시 강남구 논현동 11-17번지 지상2층 ,서울특별시 강남구 도산대로16길 18 지상2층 (논현동),6039.0,예담,20130800000000.0,I,2018-08-31 23:59,기타,202137.9558,446064.9227,기타,20471557,"[12, 9, '0', '0', '0', '0', '0', 2, '0', 1, '0', '0', '0', 3, 1]"
390,555,영업,02  516 4588,29.7,135957.0,서울특별시 강남구 청담동 125-22번지 1층 ,서울특별시 강남구 도산대로 521 (청담동1층),6013.0,본죽청담프리마점,20100700000000.0,I,2018-08-31 23:59,한식,204383.1121,446959.8486,한식,13480808,"[58, 37, 3, 14, 14, 13, 2, 1, 6, '0', '0', '0', '0', 23, '0']"
391,556,영업,,27.22,135890.0,서울특별시 강남구 신사동 554번지 ,서울특별시 강남구 논현로159길 57 지상101호 (신사동 옥인빌딩),6033.0,코지코지,20120200000000.0,I,2018-08-31 23:59,한식,202027.7837,446592.7254,한식,165175134,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
392,557,영업,5663599,100.89,135882.0,서울특별시 강남구 삼성동 169-13 지하1층 ,서울특별시 강남구 테헤란로103길 8-8 (삼성동지하1층),6173.0,예향,20200800000000.0,U,2020-08-23 2:40,한식,205671.4195,445320.5615,한식,19867464,"[6, 1, 2, '0', '0', 1, 3, 3, 3, 1, '0', '0', 1, 1, 1]"
393,558,영업,02  515 9255,52.08,135833.0,서울특별시 강남구 논현동 277-1번지 ,서울특별시 강남구 선릉로111길 43 (논현동),6103.0,나향반점,20190600000000.0,U,2019-06-23 2:40,한식,203474.305,445297.995,한식,1311241822,"[81, 9, 8, 15, 8, 11, 4, '0', 20, '0', '0', '0', '0', 26, 3]"
394,559,영업,,40.0,135190.0,서울특별시 강남구 세곡동 525 강남데시앙파크 ,서울특별시 강남구 헌릉로590길 63 지상1층 105호 (세곡동 강남데시앙파크),6366.0,호식이두마리치킨 세곡점,20220200000000.0,I,2022-02-16 0:22,기타,208882.3774,439796.0447,기타,1814745118,"[6, 2, 4, 3, 1, 1, '0', '0', '0', '0', '0', '0', '0', 2, '0']"
395,561,영업,02  577 4800,54.54,135964.0,서울특별시 강남구 개포동 1238번지 석인빌딩 ,서울특별시 강남구 개포로 202 석인빌딩 지상1층 102 103호 (개포동),6307.0,카페 더 벨라,20180900000000.0,U,2018-09-21 23:59,기타,203909.6038,441776.3028,기타,1319073571,"['0', 10, '0', '0', '0', 9, 8, '0', 1, '0', '0', '0', 1, '0', '0']"
396,562,영업,02 5125825,143.4,135090.0,서울특별시 강남구 삼성동 159-7번지 ,서울특별시 강남구 테헤란로 517 지상10층 (삼성동 현대백화점),6164.0,일치프리아니 현대무역센터점,20190500000000.0,U,2019-05-31 2:40,경양식,205210.3588,445154.4223,경양식,31601293,"[44, 21, 5, 4, 4, 11, 5, 5, 8, 1, 3, '0', 5, 15, 3]"
397,563,영업,,37.02,135502.0,서울특별시 강남구 대치동 995-16 호텔 글래드 강남 코엑스센터,서울특별시 강남구 테헤란로 610 호텔 글래드 강남 코엑스센터 지상1층 지하2층 (대치동),6174.0,카페 G,20220500000000.0,I,2021-12-05 0:07,기타,205636.3675,445183.0353,,33167047,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
398,564,영업,,82.25,135825.0,서울특별시 강남구 논현동 145-10번지 ,서울특별시 강남구 강남대로124길 27 지상1층 (논현동),6114.0,주방류,20181100000000.0,U,2018-11-18 2:37,한식,202124.0396,445249.904,한식,1664979789,"[82, 39, 26, 10, 2, 28, 24, 27, 21, 7, 2, '0', '0', 30, 1]"
399,567,영업,,96.17,135825.0,서울특별시 강남구 논현동 167-28번지 ,서울특별시 강남구 강남대로120길 13 1층 (논현동),6119.0,진도리 닭도리탕,20200500000000.0,U,2020-05-08 2:40,한식,202098.4863,445004.7334,한식,1708290002,"[19, 4, 3, 6, '0', 3, '0', 1, 2, 2, 1, '0', '0', 1, 3]"
400,568,영업,,33.0,135962.0,서울특별시 강남구 개포동 1194-7 ,서울특별시 강남구 논현로 36 지상1층 102호 (개포동),6312.0,바우네나주곰탕 개포점,20200800000000.0,I,2020-09-02 0:23,한식,204225.8086,441344.9509,한식,1626232596,"[20, 5, 13, 1, 9, 1, 1, '0', 1, 1, '0', '0', '0', 3, '0']"
401,570,영업,,42.9,135897.0,서울특별시 강남구 신사동 662-16 ,서울특별시 강남구 선릉로161길 15-3 지상1층 102호 (신사동),6018.0,센자이료쿠,20210800000000.0,I,2021-08-04 0:22,일식,203390.317,447202.3699,일식,1203453191,"[136, 49, 7, 25, 66, 17, 17, 2, 34, '0', 3, '0', '0', 28, 2]"
402,571,영업,,14.98,135994.0,서울특별시 강남구 개포동 186-1번지 개포빌딩 ,서울특별시 강남구 삼성로 38 지하1층 4-65호 (개포동),6329.0,수황태콩나물국밥,20190900000000.0,I,2019-09-19 2:22,한식,205838.5588,442943.8093,한식,1054177577,"[2, 1, 3, '0', 1, '0', '0', '0', '0', '0', '0', '0', '0', 1, '0']"
403,572,영업,02  542 4482,228.39,135890.0,서울특별시 강남구 신사동 548-4,서울특별시 강남구 압구정로14길 6 지상2층 (신사동),6029.0,주육,20220500000000.0,I,2021-12-04 22:07,한식,201959.1427,446847.5641,,1999537313,"[29, 15, '0', 19, '0', 9, 31, 7, 20, 3, 7, '0', 2, 24, 7]"
404,573,영업,02  34433339,65.83,135829.0,서울특별시 강남구 논현동 221-5 엠빌딩,서울특별시 강남구 논현로 626 엠빌딩 지상1층 (논현동),6107.0,그랑 크뤼,20220600000000.0,U,2021-12-05 21:00,한식,202868.545,445258.095,,665809665,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
405,575,영업,02 5420431,271.12,135816.0,서울특별시 강남구 논현동 61-4 지하1층 ,서울특별시 강남구 도산대로 222 (논현동지하1층),6047.0,루퍼스,20211000000000.0,U,2021-10-03 2:40,경양식,202702.8368,446445.5753,경양식,1674180576,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
406,577,영업,02 6002 3240,250.01,135090.0,서울특별시 강남구 삼성동 159번지 아셈타워 지하1층 p105호,서울특별시 강남구 영동대로 517 지하1층 p105호 (삼성동 아셈타워),6164.0,카페마마스 코엑스점,20180300000000.0,I,2018-08-31 23:59,경양식,205130.5917,445590.0968,경양식,34585484,"[651, 96, 40, 85, 65, 74, 66, 21, 133, 26, 9, '0', 7, 246, 222]"
407,578,영업,02 4569854,33.0,135897.0,서울특별시 강남구 신사동 663-12번지 ,서울특별시 강남구 선릉로157길 20-8 1층 (신사동),6018.0,오프너,20170500000000.0,I,2018-08-31 23:59,기타,203335.308,447151.7204,기타,37430529,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
408,579,영업,205165625,255.23,135823.0,서울특별시 강남구 논현동 129-4번지 지상12층 ,서울특별시 강남구 학동로28길 5 (논현동지상12층),6112.0,유장원보쌈,20100900000000.0,I,2018-08-31 23:59,한식,202606.6044,445681.8871,한식,11726050,"[71, 20, 14, 8, 11, 11, 2, 1, 4, 12, 2, '0', '0', 27, 25]"
409,580,영업,02 5654036,66.11,135847.0,서울특별시 강남구 대치동 956-6번지 1층 ,서울특별시 강남구 테헤란로88길 22 1층 (대치동),6184.0,푸드카페,20111100000000.0,I,2018-08-31 23:59,분식,205239.1556,444887.0516,분식,664423664,"['0', 7, 3, '0', '0', 2, 1, '0', 10, '0', '0', '0', 1, '0', '0']"
410,582,영업,5452119,245.0,135887.0,서울특별시 강남구 신사동 513 ,서울특별시 강남구 도산대로1길 6 지상1층 (신사동),6035.0,홍미닭발,20210500000000.0,U,2021-05-06 2:40,한식,201732.766,446092.3983,한식,11697011,"[194, 34, 16, 24, 2, 17, 6, 2, 23, 16, 5, '0', 1, 16, 48]"
411,584,영업,02  512 9230,62.7,135830.0,서울특별시 강남구 논현동 234-14번지 ,서울특별시 강남구 봉은사로29길 7 지상1층 (논현동),6109.0,논현참족발,20180300000000.0,I,2018-08-31 23:59,한식,202985.3248,445105.5513,한식,36004729,"[28, 10, 4, 5, 3, 4, '0', 1, 5, 1, 1, '0', 1, 4, '0']"
412,586,영업,,50.0,135825.0,서울특별시 강남구 논현동 145-2번지 ,서울특별시 강남구 강남대로124길 19 1층 101-1호 (논현동),6114.0,늘푸른,20170300000000.0,I,2018-08-31 23:59,한식,202059.1053,445243.5342,한식,1628969808,"['0', 2, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
413,587,영업,,66.11,135839.0,서울특별시 강남구 대치동 890-45 덕우빌딩 ,서울특별시 강남구 선릉로86길 37 덕우빌딩 지상1층 101-1호 (대치동),6193.0,어게인 대치,20220300000000.0,I,2022-03-27 0:22,경양식,204586.6962,444654.807,경양식,1881868103,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
414,589,영업,,66.0,135897.0,서울특별시 강남구 신사동 657-13 錦奉빌딩 ,서울특별시 강남구 선릉로157길 27-3 錦奉빌딩 1층 101102호 (신사동),6018.0,우리집,20220300000000.0,U,2022-03-10 2:40,경양식,203245.2225,447091.8338,경양식,11864797,"[53, 7, 18, 9, 8, 1, '0', 2, 11, 2, 1, '0', 2, 13, 2]"
415,590,영업,,92.59,135873.0,서울특별시 강남구 삼성동 106 풍림아파트 ,서울특별시 강남구 영동대로112길 15 상가동 지하1층 (삼성동 풍림아파트),6082.0,피키이터 삼성점,20201000000000.0,I,2020-10-18 0:23,경양식,205384.3664,445928.0467,경양식,1565314141,"['0', 1, '0', '0', '0', '0', '0', '0', 1, '0', '0', '0', '0', '0', '0']"
416,591,영업,,182.32,135090.0,서울특별시 강남구 삼성동 159-8 파르나스타워 ,서울특별시 강남구 테헤란로 521 파르나스타워 지하1층 F-2A호 (삼성동),6164.0,딤딤섬 파르나스몰점,20200800000000.0,I,2020-08-07 0:23,중국식,205314.1599,445204.7093,중국식,1612703330,"[897, 199, 73, 50, 45, 141, 48, 68, 293, 31, 11, '0', 10, 157, 122]"
417,592,영업,,60.86,135936.0,서울특별시 강남구 역삼동 830-5번지 1층 101호 ,서울특별시 강남구 역삼로3길 20-5 (역삼동1층 101호),6243.0,강남왕노가리,20150300000000.0,I,2018-08-31 23:59,분식,202724.6715,443659.5981,분식,1051757216,"[15, '0', 9, '0', '0', 1, '0', '0', 1, 1, 1, '0', '0', '0', '0']"
418,593,영업,,5.0,135816.0,서울특별시 강남구 논현동 62-3번지 청학아파트 ,서울특별시 강남구 도산대로 232 A동 지하1층 (논현동 청학아파트),6048.0,글로우2,20180600000000.0,I,2018-08-31 23:59,기타,202778.2084,446451.0901,기타,1951199527,"['0', 20, '0', '0', '0', 3, '0', '0', '0', '0', '0', '0', '0', '0', '0']"
419,594,영업,,17.58,135501.0,서울특별시 강남구 대치동 992-3번지 ,서울특별시 강남구 영동대로57길 14 지상1층 (대치동),6282.0,오늘,20181100000000.0,I,2018-11-08 2:37,한식,205771.5438,444213.9668,한식,21060972,"[26, 9, 5, 4, 1, 2, 1, 2, 8, 1, 1, '0', 2, 6, 1]"
420,595,영업,02 5168292,31.08,135897.0,서울특별시 강남구 신사동 663-9번지 ,서울특별시 강남구 언주로172길 56 (신사동),6018.0,압구정 하루,20180700000000.0,I,2018-08-31 23:59,한식,203315.8837,447173.0444,한식,11710847,"[546, 102, 101, 100, 81, 40, 6, 3, 70, 1, 11, '0', 2, 101, 23]"
421,596,영업,34437542,117.0,135948.0,서울특별시 강남구 청담동 5-0번지 지상1층 ,서울특별시 강남구 도산대로 446 (청담동지상1층),6062.0,끼,20190800000000.0,U,2019-08-30 2:40,한식,203919.4959,446817.1416,한식,20622340,"[3, 3, '0', '0', '0', '0', 1, '0', 1, 1, '0', '0', '0', '0', '0']"
422,597,영업,,21.54,135939.0,서울특별시 강남구 개포동 14-1 대청프라자,서울특별시 강남구 개포로109길 34 대청프라자 지상1층 119호 (개포동),6336.0,롱이네 분식,20220600000000.0,I,2021-12-05 23:08,분식,206794.1448,443559.6179,,1408064176,"[12, 7, 6, 5, 4, 3, '0', '0', 3, '0', '0', '0', '0', 6, '0']"
423,598,영업,,100.42,135939.0,서울특별시 강남구 개포동 12-4 ,서울특별시 강남구 개포로 615 지하1층 110호 (개포동 석탑프라자),6335.0,수타손짜장,20201100000000.0,U,2020-12-01 2:40,한식,206618.4252,443390.5606,한식,1750362890,"[90, 25, 45, 19, 12, 7, 1, '0', 3, 2, 2, '0', '0', 14, 8]"
424,600,영업,,85.8,135815.0,서울특별시 강남구 논현동 38-8번지 지상1층 102호 ,서울특별시 강남구 학동로25길 11 (논현동지상1층 102호),6046.0,마구로 임,20160300000000.0,I,2018-08-31 23:59,일식,202480.8966,445792.7398,일식,19882022,"[33, 9, 13, 8, 5, 5, 1, '0', 2, 6, '0', '0', '0', 13, 4]"
425,601,영업,,75.6,135840.0,서울특별시 강남구 대치동 891-44번지 노벨빌딩 ,서울특별시 강남구 테헤란로78길 16 노벨빌딩 지상12층 (대치동),6194.0,바나프레소 대치포스코점,20181000000000.0,I,2018-10-10 2:37,기타,204828.0026,444777.6186,기타,1181050049,"['0', 12, 49, '0', '0', 12, 6, '0', 6, '0', 1, '0', 6, '0', '0']"
426,602,영업,,108.9,135200.0,서울특별시 강남구 자곡동 271-1번지 ,서울특별시 강남구 밤고개로14길 6 지상1층 (자곡동),6364.0,논현 삼계탕,20190800000000.0,U,2019-08-08 2:40,한식,209135.5993,442200.8646,한식,18557397,"[170, 84, 42, 50, 13, 6, 2, 4, 17, 2, 1, '0', 1, 51, 1]"
427,603,영업,02 5552579,81.6,135502.0,서울특별시 강남구 대치동 997-12 ,서울특별시 강남구 영동대로86길 27 지상1층 (대치동),6175.0,부산아지매 국밥,20210400000000.0,U,2021-04-17 2:40,한식,205793.8497,445145.8139,한식,32496637,"[91, 30, 26, 12, 15, 8, '0', 3, 2, 8, 1, '0', '0', 12, 14]"
428,604,영업,,66.0,135812.0,서울특별시 강남구 논현동 5-7번지 ,서울특별시 강남구 도산대로16길 6 지상1층 (논현동),6039.0,저스트,20140500000000.0,I,2018-08-31 23:59,한식,202090.1466,446141.963,한식,20108415,"[58, 19, 8, 7, '0', 14, 11, 19, 13, 1, 8, '0', 1, 14, 2]"
429,607,영업,25388755,121.57,135920.0,서울특별시 강남구 역삼동 719-8번지 용빌딩 지상1층 ,서울특별시 강남구 테헤란로34길 5 지상1층 (역삼동 용빌딩),6221.0,순남시래기 역삼점,20190900000000.0,U,2019-09-25 2:40,일식,203486.7216,444338.4786,일식,32618401,"[129, 22, 37, 38, 23, 8, 7, 1, 2, 9, '0', '0', 1, 27, 10]"
430,610,영업,02  567 6944,35.22,135930.0,서울특별시 강남구 역삼동 797-3 ,서울특별시 강남구 논현로 333 지상1층 102호 (역삼동),6248.0,넙딱집,20200800000000.0,U,2020-08-12 2:40,한식,203413.0649,443641.82,한식,1474890808,"[29, 11, 7, 5, 1, '0', '0', '0', 12, 3, '0', '0', 2, 7, 1]"
431,611,영업,02  539 6666,160.35,135915.0,서울특별시 강남구 역삼동 673-38 ,서울특별시 강남구 테헤란로37길 23 지하1층 (역삼동),6139.0,신라 한식 뷔페,20200800000000.0,I,2020-08-22 0:23,한식,203488.8366,444615.1031,한식,1714684774,"[8, '0', 3, '0', 1, '0', '0', '0', '0', '0', '0', '0', '0', 1, 1]"
432,612,영업,,66.0,135825.0,서울특별시 강남구 논현동 143-9번지 지상2층 ,서울특별시 강남구 강남대로124길 3-9 지상2층 (논현동),6114.0,아나고야,20180300000000.0,I,2018-08-31 23:59,한식,201948.1217,445234.6337,한식,32350199,"[13, 2, 1, 3, '0', 2, 2, 2, 7, '0', 1, '0', '0', 6, 2]"
433,615,영업,205620640,35.49,135835.0,서울특별시 강남구 대치동 316번지 ,서울특별시 강남구 삼성로 212 비동 지상2층 235호 (대치동 은마상가비부럭),6284.0,고향집,20200100000000.0,U,2020-01-18 2:40,한식,205707.0894,443914.1941,한식,11716175,"[92, 36, 14, 13, 2, 13, 2, 1, 11, 3, 4, '0', '0', 14, 8]"
434,618,영업,,59.4,135569.0,서울특별시 강남구 역삼동 835-0 지상1층 ,서울특별시 강남구 도곡로7길 28 (역삼동지상1층),6255.0,밥밥디라라 역삼본점,20210500000000.0,U,2021-05-28 2:40,분식,202980.1028,443378.697,분식,1040097355,"[545, 216, 327, 406, 441, 276, 66, 17, 349, 6, 4, '0', 23, 115, 39]"
435,619,영업,25295253,91.67,135854.0,서울특별시 강남구 도곡동 412-5번지 지상1층 ,서울특별시 강남구 논현로38길 18 지상1층 (도곡동),6296.0,태영생막창,20180300000000.0,I,2018-08-31 23:59,한식,203738.3954,442556.0388,한식,952289193,"[6, 2, 3, 1, '0', '0', 1, '0', 2, 2, '0', '0', '0', '0', 1]"
436,621,영업,,13.88,135924.0,서울특별시 강남구 역삼동 736-58 대세빌딩,서울특별시 강남구 테헤란로26길 14 위워크빌딩 지하3층 206호 (역삼동),6236.0,런던케밥,20220500000000.0,I,2021-12-04 22:06,분식,203107.7068,444116.3045,,341956232,"[4, 1, '0', 1, 3, '0', '0', '0', 1, '0', '0', '0', '0', 2, '0']"
437,622,영업,,139.5,135872.0,서울특별시 강남구 삼성동 101-9번지 ,서울특별시 강남구 영동대로112길 61 지상3층 (삼성동),6083.0,일공,20180300000000.0,I,2018-08-31 23:59,중국식,205695.1206,445975.0123,중국식,21823719,"[45, 14, 6, 13, 6, 7, 2, '0', 9, 5, 1, '0', 1, 6, 12]"
438,625,영업,,89.9,135513.0,서울특별시 강남구 역삼동 700-33번지 지상2층 ,서울특별시 강남구 테헤란로43길 17 (역삼동지상2층),6147.0,포베이,20100600000000.0,I,2018-08-31 23:59,경양식,203793.1027,444692.6806,경양식,35928933,"[5, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
439,627,영업,,38.84,135958.0,서울특별시 강남구 청담동 133-6번지 승창상가 102호 ,서울특별시 강남구 학동로101길 7 (청담동승창상가 102호),6075.0,오대리국수,20130800000000.0,I,2018-08-31 23:59,분식,205024.6206,446516.7585,분식,1310048544,"[44, 11, 15, 5, 10, 6, 2, '0', 3, '0', 3, '0', '0', 7, '0']"
440,628,영업,,125.23,135836.0,서울특별시 강남구 대치동 507번지 월플러스상가 지하1층 104호,서울특별시 강남구 남부순환로 2936 지하1층 104호 (대치동),6291.0,스시하루,20151100000000.0,I,2018-08-31 23:59,통닭(치킨),205405.125,443463.355,통닭(치킨),37433298,"[19, 5, 2, 2, 1, 1, '0', '0', 3, 2, '0', '0', '0', 10, 2]"
441,633,영업,02  557 5622,163.97,135841.0,서울특별시 강남구 대치동 911-8번지 지하1층 ,서울특별시 강남구 역삼로 450 (대치동지하1층),6201.0,대치정육식당,20191200000000.0,U,2019-12-20 2:40,분식,204920.1471,444442.8485,분식,11847175,"[55, 29, 12, 7, '0', 6, 1, 2, 8, 16, '0', '0', '0', 36, 9]"
442,634,영업,02 5488970,50.75,135825.0,서울특별시 강남구 논현동 144-1번지 ,서울특별시 강남구 학동로2길 29 (논현동),6114.0,한울 닭갈비,20200100000000.0,U,2020-01-18 2:40,한식,201974.6559,445262.6936,한식,1217767512,"[55, 19, 13, 12, '0', 10, 2, '0', 2, 6, '0', '0', 1, 7, 15]"
443,635,영업,070 41394330,261.95,135932.0,서울특별시 강남구 역삼동 819-5 KG Tower,서울특별시 강남구 테헤란로5길 7 KG Tower 지상1층 (역삼동),6134.0,엔젤카페 강남점,20220600000000.0,U,2021-12-05 23:08,기타,202516.4021,444117.5488,,1843653554,"['0', 14, 7, '0', '0', '0', 14, '0', 3, '0', 5, '0', 2, '0', '0']"
444,636,영업,,40.8,135935.0,서울특별시 강남구 역삼동 827-25,서울특별시 강남구 테헤란로6길 46 지상1층 101호 (역삼동),6240.0,해골피자 강남점,20220700000000.0,U,2021-12-07 0:08,기타,202710.8585,443721.5045,,1688485007,"[53, 31, 21, 6, 4, 12, 2, 1, 7, 5, '0', '0', '0', 14, 1]"
445,639,영업,,67.32,135887.0,서울특별시 강남구 신사동 510-11번지 ,서울특별시 강남구 압구정로2길 46 1층 14호 (신사동 강남상가),6034.0,담소사골순대 신사1호점,20180200000000.0,I,2018-08-31 23:59,기타,201757.4941,446282.4545,기타,1557305276,"[106, 38, 43, 21, 40, 7, 2, 1, 3, 2, 4, '0', 1, 15, 9]"
