Unnamed: 0,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
1140,영업,02  4000 800,53.66,138888,서울특별시 송파구 장지동 841-6 ,서울특별시 송파구 충민로2길 34 1층 106호 (장지동 북일프라자),5816.0,강남반점,20210800000000.0,U,2021-08-21 2:40,중국식,211207.3863,441633.2551,중국식,1981177956,4.27
1141,영업,,92.07,121893,서울특별시 마포구 서교동 394-93 2층 ,서울특별시 마포구 양화로6길 19 2층 (서교동),4044.0,타오(TAO)마라전문점,20200900000000.0,U,2020-09-24 2:40,한식,192444.1652,449668.8727,한식,-,-
1142,영업,,78.75,134020,서울특별시 강동구 천호동 571 래미안강동팰리스 ,서울특별시 강동구 천호대로 1077 상가동 1층 103-113114호 (천호동 래미안강동팰리스),5340.0,교촌치킨 천호1호점,20211000000000.0,U,2021-10-20 2:40,호프/통닭,211593.9346,448339.4191,호프/통닭,11802617,4.31
1143,영업,226163142,49.5,152808,서울특별시 구로구 개봉동 182-11 ,서울특별시 구로구 개봉로23가길 76 (개봉동),8276.0,버들골,20200800000000.0,U,2020-09-02 2:40,한식,187570.0824,443615.1457,한식,1023961826,4.62
1144,영업,,51.56,100272,서울특별시 중구 필동2가 84-1,서울특별시 중구 퇴계로34길 28 1층 (필동2가),4626.0,달강,20220300000000.0,I,2021-12-02 21:01,기타,199401.5532,450677.3244,,1071730987,4.46
1145,영업,,27.12,156853,서울특별시 동작구 신대방동 605-11 ,서울특별시 동작구 신대방길 71 (신대방동),7070.0,비비큐치킨,20201200000000.0,U,2020-12-13 2:40,통닭(치킨),191953.1838,442989.4037,통닭(치킨),11798676,4.46
1146,영업,222986727,28.0,133880,서울특별시 성동구 홍익동 274-1번지 ,서울특별시 성동구 왕십리로24길 31 1층 101호 (홍익동),4708.0,호호국수,20170700000000.0,I,2018-08-31 23:59,분식,202965.3228,451444.847,분식,1469923386,4.43
1147,영업,02 9993228,30.41,139848,서울특별시 노원구 월계동 600-0번지 주공복합상가 ,서울특별시 노원구 월계로49길 5 (월계동주공복합상가),1880.0,월계철판곱창,20061100000000.0,I,2018-08-31 23:59,한식,204872.4987,458540.4463,한식,1522896641,4.42
1148,영업,,16.5,100330,서울특별시 중구 주교동 43-13번지 (지상1층) ,서울특별시 중구 동호로37길 33-8 (주교동(지상1층)),4546.0,쉴,20071000000000.0,I,2018-08-31 23:59,호프/통닭,199923.9,451821.6442,호프/통닭,1598620792,-
1149,영업,02  937 3206,22.25,139816,서울특별시 노원구 상계동 179-2번지 ,서울특별시 노원구 상계로12길 52 (상계동),1703.0,OK축산물식당,20190500000000.0,I,2019-05-09 2:20,한식,206096.3639,461515.4885,한식,-,-
1150,영업,,79.0,151848,서울특별시 관악구 봉천동 1612-51번지 ,서울특별시 관악구 남부순환로234길 18 1층 (봉천동),8789.0,오늘와인한잔 서울대역1번출구점,20200200000000.0,U,2020-02-08 2:40,경양식,196119.0882,441822.2801,경양식,1910330659,4.36
1151,영업,,52.71,120834,서울특별시 서대문구 창천동 52-121,서울특별시 서대문구 연세로9길 32 지상1층 (창천동),3788.0,60년전통신촌황소곱창,20220400000000.0,U,2021-12-03 22:01,한식,194193.682,450705.8535,,1051531724,-
1152,영업,02  355 5492,155.8,122832,서울특별시 은평구 녹번동 131-14 1층 ,서울특별시 은평구 진흥로 170 1층 (녹번동),3375.0,아리랑 개성 손만두,20210200000000.0,U,2021-02-03 2:40,한식,193581.9461,456225.7277,한식,1555512357,4.4
1153,영업,,45.49,137180,서울특별시 서초구 내곡동 149번지 서초더샵포레 상가동 103호,서울특별시 서초구 헌릉로8길 60 상가동 103호 (내곡동 서초더샵포레 ),6800.0,그릴에 꼬치다,20161100000000.0,I,2018-08-31 23:59,한식,205583.3021,439147.587,한식,-,-
1154,영업,7787757,687.51,100170,서울특별시 중구 무교동 97번지 파이낸스 지하2층 ,서울특별시 중구 세종대로 136 (무교동파이낸스 지하2층),,푸드앤프랜드,20020400000000.0,I,2018-08-31 23:59,한식,198035.5875,451790.5401,한식,-,-
1155,영업,02  26793198,25.0,150102,서울특별시 영등포구 양평동2가 31-14번지 ,서울특별시 영등포구 영등포로5길 28 (양평동2가),7275.0,우리네,20141000000000.0,I,2018-08-31 23:59,한식,189743.9925,446914.7604,한식,1496252349,-
1156,영업,02 4842514,74.88,134870,서울특별시 강동구 천호동 361-11번지 ,서울특별시 강동구 천중로 56 1층 (천호동),5324.0,신용정육점로스구이,20150400000000.0,I,2018-08-31 23:59,한식,211252.4148,449200.0806,한식,-,-
1157,영업,,326.49,135545,서울특별시 강남구 논현동 206-16 ,서울특별시 강남구 봉은사로 161 지하1층 (논현동),6122.0,써니,20201100000000.0,U,2020-11-06 2:40,경양식,202753.94,444979.52,경양식,1286999871,4.67
1158,영업,,90.28,137902,서울특별시 서초구 잠원동 15-8 1층 ,서울특별시 서초구 나루터로 65 1층 (잠원동),6525.0,파운드로컬,20200600000000.0,U,2020-07-01 2:40,기타,201425.6891,445919.8596,기타,1798902667,4.35
1159,영업,02 4551655,36.3,143867,서울특별시 광진구 자양동 653-29번지 ,서울특별시 광진구 뚝섬로 651 (자양동),5060.0,월하식당,20181100000000.0,U,2018-11-03 2:37,한식,207174.4625,447710.7257,한식,1268488322,4.43
1160,영업,02  338 8054,396.0,121807,서울특별시 마포구 노고산동 57-1 그랜드플라자 ,서울특별시 마포구 신촌로 94 그랜드플라자 5층 (노고산동),4058.0,피자몰신촌점,20220200000000.0,U,2022-03-02 2:40,한식,194273.5981,450318.7241,한식,1415620348,5
1161,영업,,16.5,120836,서울특별시 서대문구 창천동 288번지 ,서울특별시 서대문구 신촌로3길 29 1층 (창천동),3783.0,통통닭,20190900000000.0,I,2019-09-13 2:22,호프/통닭,193689.9353,450782.7796,호프/통닭,1597045651,4.42
1162,영업,,47.0,153841,서울특별시 금천구 시흥동 830-7 1층,서울특별시 금천구 금하로25길 10 1층 (시흥동),8574.0,밥상조합,20220400000000.0,I,2021-12-04 0:07,한식,191904.9185,438779.9668,,35746597,-
1163,영업,02 5666888,198.9,135931,서울특별시 강남구 역삼동 817-10번지 ,서울특별시 강남구 테헤란로1길 26 (역삼동),6129.0,이구펍29클라스(CLASS),20160700000000.0,I,2018-08-31 23:59,경양식,202377.3919,444200.0931,경양식,-,-
1164,영업,,73.66,122809,서울특별시 은평구 갈현동 402-34번지 (지상1층) ,서울특별시 은평구 연서로29길 20-17 지상1층 (갈현동),3330.0,가장맛있는곱창부추곱창,20150100000000.0,I,2018-08-31 23:59,한식,192765.3296,457522.5307,한식,-,-
1165,영업,,289.59,140858,서울특별시 용산구 이태원동 127-12 스카이하이 ,서울특별시 용산구 이태원로 180 스카이하이 2호 5층 (이태원동),4406.0,1987다우닝라운지,20210900000000.0,I,2021-09-11 0:22,경양식,199418.8723,448001.8481,경양식,-,-
1166,영업,02  435 7729,40.9,131809,서울특별시 중랑구 망우동 495 ,서울특별시 중랑구 용마산로115길 109 S2008호 (망우동 한일써너스빌리젠시2단지),2163.0,생각나는집,20211200000000.0,U,2021-12-17 2:40,한식,208267.5924,455042.9839,한식,1863005807,-
1167,영업,02 9379233,207.9,139821,서울특별시 노원구 상계동 616-1 1층 ,서울특별시 노원구 노해로81길 12-15 1층 (상계동),1695.0,구도로통닭 노원점,20210500000000.0,U,2021-05-08 2:40,호프/통닭,205497.5369,461490.5166,호프/통닭,1588919770,4.5
1168,영업,,68.05,135890,서울특별시 강남구 신사동 562-9번지 ,서울특별시 강남구 도산대로25길 15 1층 101호 (신사동),6037.0,빠숑,20180500000000.0,I,2018-08-31 23:59,경양식,202323.0898,446505.1212,경양식,1838365765,-
1169,영업,,38.0,135830,서울특별시 강남구 논현동 233-25 유정빌딩 ,서울특별시 강남구 봉은사로29길 8 유정빌딩 지하1층 (논현동),6109.0,배달삼겹 맛있으면돼지,20211100000000.0,U,2021-11-18 2:40,한식,203003.4255,445126.1058,한식,1653248887,4.33
1170,영업,226614004,20.0,157850,서울특별시 강서구 방화동 559-12 1층 ,서울특별시 강서구 양천로14길 36 1층 (방화동),7602.0,웰컴하우스,20211200000000.0,U,2021-12-18 2:40,기타,183134.5625,452154.4153,기타,-,-
1171,영업,,16.5,131830,서울특별시 중랑구 면목동 372-3번지 1층 ,서울특별시 중랑구 면목로 255 (면목동1층),2244.0,현미식당,20110500000000.0,I,2018-08-31 23:59,한식,207486.8658,452601.6247,한식,20854238,-
1172,영업,226542866,90.42,158806,서울특별시 양천구 목동 404-70 지상1층2층 ,서울특별시 양천구 신목로2길 60 지상1층2층 (목동),8007.0,모이자,20201100000000.0,U,2020-11-28 2:40,호프/통닭,189081.1879,446772.6183,호프/통닭,1819382088,4.25
1173,영업,226950410,80.5,157881,서울특별시 강서구 화곡동 343-61번지 (지상 2층) ,서울특별시 강서구 강서로 33 2층 (화곡동 1동),7774.0,홍콩반점0410 까치산역점,20160100000000.0,I,2018-08-31 23:59,중국식,186410.0292,447620.8114,중국식,1552774766,-
1174,영업,02 7907113,139.0,140872,서울특별시 용산구 한강로2가 93-3 지상1층 ,서울특별시 용산구 한강대로 144 (한강로2가 93-3 지상1층),4382.0,세광양대창용산점,20200900000000.0,U,2020-09-18 2:40,한식,197360.9465,447743.4456,한식,1186610114,4.5
1175,영업,02 7250159,73.16,110140,서울특별시 종로구 수송동 130-0번지 ,서울특별시 종로구 종로5길 97 (수송동),3152.0,아키타,20200300000000.0,U,2020-03-11 2:40,경양식,198082.2712,452431.8273,경양식,1410576667,4.25
1176,영업,,33.0,134883,서울특별시 강동구 성내동 120-82 ,서울특별시 강동구 풍성로 102 1층 (성내동),5392.0,작은섬,20210200000000.0,I,2021-02-27 0:23,한식,210835.1286,447796.6966,한식,-,-
1177,영업,,,143912,서울특별시 광진구 중곡동 639-1번지 1층 ,서울특별시 광진구 면목로 52 1층 (중곡동),4919.0,꿀쌈함흥면옥,20160600000000.0,I,2018-08-31 23:59,한식,206771.9311,450712.5116,한식,38259067,4.35
1178,영업,02  432 8037,149.0,131220,서울특별시 중랑구 상봉동 500번지 지하1층 ,서울특별시 중랑구 망우로 353 지하1층 (상봉동),2087.0,가츠라,20160900000000.0,I,2018-08-31 23:59,일식,207923.7459,455090.7183,일식,38229870,4.26
1179,영업,,110.98,135949,서울특별시 강남구 청담동 17-31 웅찬빌딩,서울특별시 강남구 도산대로68길 11 웅찬빌딩 지상2층 (청담동),6064.0,빨간상 김치찌개,20220700000000.0,U,2021-12-07 0:06,경양식,203897.078,446742.2193,,1525681103,-
1180,영업,02  413 8592,66.0,138829,서울특별시 송파구 방이동 104-13번지 지상1층 ,서울특별시 송파구 오금로17길 5 지상1층 (방이동),5549.0,엽기떡볶이,20130600000000.0,I,2018-08-31 23:59,분식,209775.4451,445464.1751,분식,37520804,4.3
1181,영업,,12.3,138960,서울특별시 송파구 문정동 516 가든파이브라이프 영관 10층 ,서울특별시 송파구 충민로 66 지상10층 (문정동 가든파이브라이프 영관),5838.0,투썸플레이스 송파CGV점,20210400000000.0,U,2021-04-24 2:40,한식,211053.1195,442026.9888,한식,33674919,4.32
1182,영업,02  546 3348,254.03,135887,서울특별시 강남구 신사동 512-1번지 지하1층 ,서울특별시 강남구 강남대로154길 12 지하1층 (신사동),6035.0,포라(PORA),20131200000000.0,I,2018-08-31 23:59,한식,201732.8076,446150.1973,한식,-,-
1183,영업,02  512 4518,50.87,135833,서울특별시 강남구 논현동 276-1 ACROHILLS논현,서울특별시 강남구 언주로 604 지하1층 107호 (논현동 ACROHILLS논현),6102.0,푸라닭 논현점,20220800000000.0,U,2021-12-08 0:07,기타,203374.475,445256.691,,1145868224,4.38
1184,영업,,79.2,121839,서울특별시 마포구 서교동 485-1 ,서울특별시 마포구 동교로12길 13 (서교동 1층일부),4029.0,커피디지 합정점,20210500000000.0,U,2021-05-16 2:40,호프/통닭,192200.4037,450166.7792,호프/통닭,1635194427,4.59
1185,영업,,69.56,121895,서울특별시 마포구 서교동 404-13 ,서울특별시 마포구 독막로9길 33 2층 (서교동),4048.0,나팔,20200700000000.0,I,2020-07-26 0:23,기타,192888.0136,449729.2121,기타,1501211213,4.9
1186,영업,,40.0,122905,서울특별시 은평구 응암동 1-12 ,서울특별시 은평구 은평로 240 힐스테이트 녹번역상가 B3층 338호 (응암동),3473.0,테이스티나인 키친(Tasty9 kitchen)녹번역 힐스테이트점,20210900000000.0,I,2021-09-12 0:22,한식,194140.34,455375.6228,한식,-,-
1187,영업,,43.0,131813,서울특별시 중랑구 면목동 459-1번지 지상1층 ,서울특별시 중랑구 면목로48길 8 1층 (면목동),2213.0,오춘자비어 사가정역점,20200500000000.0,U,2020-05-06 2:40,호프/통닭,207800.445,453318.1132,호프/통닭,35215320,4.27
1188,영업,981 5081,17.2,142805,서울특별시 강북구 미아동 484-1번지 ,서울특별시 강북구 숭인로 69 (미아동),1211.0,장우왕족발,20121200000000.0,I,2018-08-31 23:59,기타,202528.3773,456679.3514,기타,31729162,4.57
1189,영업,0002 4811020,33.0,134866,서울특별시 강동구 천호동 243-146 ,서울특별시 강동구 구천면로 346 1층 (천호동),5309.0,찬스호프,20210500000000.0,U,2021-05-23 2:40,호프/통닭,212068.3136,449731.8881,호프/통닭,18907759,-
1190,영업,,63.72,153803,서울특별시 금천구 가산동 550-9번지 에이스가산타워 ,서울특별시 금천구 디지털로 121 에이스가산타워 1층 106호 (가산동),8505.0,문래돼지불백 가산점,20190700000000.0,I,2019-07-20 2:21,한식,189325.8643,441551.4781,한식,1695971798,4.48
1191,영업,,49.35,133091,서울특별시 성동구 금호동1가 1823 이편한세상금호파크힐스 ,서울특별시 성동구 금호로 140 상가A동 지1층 104호 (금호동1가 이편한세상금호파크힐스),4727.0,와인벨리,20210300000000.0,I,2021-03-19 0:22,경양식,201819.5132,450161.5464,경양식,-,-
1192,영업,02 7421339,31.02,110450,서울특별시 종로구 원남동 254-2,서울특별시 종로구 창경궁로 135-8 (원남동),3136.0,영재식당,20220800000000.0,U,2021-12-08 0:04,한식,199664.1582,452482.9789,,1228179959,-
1193,영업,02  833 0028,30.0,150070,서울특별시 영등포구 대림동 1081-54,서울특별시 영등포구 디지털로 352 1층 (대림동),7447.0,영금이네보신탕,20220700000000.0,U,2021-12-06 23:07,한식,191058.9153,442979.2671,,1678263177,-
1194,영업,,45.52,158878,서울특별시 양천구 목동 908-29 하이베라스 107호,서울특별시 양천구 목동서로 37 하이베라스 1층 107호 (목동),7984.0,울엄마김밥,20220100000000.0,U,2022-01-10 2:40,한식,189473.5308,448365.502,한식,1702272482,-
1195,영업,,46.74,143853,서울특별시 광진구 자양동 779-8번지 103호 ,서울특별시 광진구 자양로 109 1층 103호 (자양동),5026.0,명품김밥,20200200000000.0,I,2020-02-29 0:23,분식,207272.1495,448355.7308,분식,1418785359,4.14
1196,영업,,65.94,120120,서울특별시 서대문구 남가좌동 385 DMC파크뷰자이,서울특별시 서대문구 가재울미래로 2 제상가 202동 102호 (남가좌동 DMC파크뷰자이),3709.0,가마로강정 가재울사거리점,20220400000000.0,I,2021-12-03 22:09,호프/통닭,192672.0675,452221.9607,,1987031753,-
1197,영업,02 9133328,27.45,136858,서울특별시 성북구 종암동 3-85번지 ,서울특별시 성북구 종암로22길 4 (종암동),2797.0,경상도 할머니집,20060200000000.0,I,2018-08-31 23:59,한식,202986.9378,455253.2959,한식,1849647728,-
1198,영업,,23.49,140882,서울특별시 용산구 한강로3가 63-70 ,서울특별시 용산구 서빙고로 17 판매시설동 1층 136호 (한강로3가),4387.0,우리할매 떡볶이 용산점,20210900000000.0,I,2021-09-26 0:22,분식,197071.4032,447073.6228,분식,1435595030,-
1199,영업,,53.04,121830,서울특별시 마포구 상암동 14-6번지 ,서울특별시 마포구 매봉산로2길 32 (상암동 1층),3927.0,이모맛집,20160700000000.0,I,2018-08-31 23:59,분식,190685.6021,452841.4141,분식,1350803522,4.5
1200,영업,234365424,62.64,143887,서울특별시 광진구 중곡동 78-5 ,서울특별시 광진구 영화사로 3 (중곡동),4945.0,서민닭갈비서민곱창,20210600000000.0,U,2021-06-25 2:40,한식,207736.5771,450710.4102,한식,18013957,4.31
1201,영업,02 7556600,90.2,100810,서울특별시 중구 명동2가 93-1번지 ,서울특별시 중구 남대문로 58-3 (명동2가),4535.0,리원,20160400000000.0,I,2018-08-31 23:59,중국식,198359.4365,451136.6486,중국식,46907461,4.28
1202,영업,02 8633388,75.2,153803,서울특별시 금천구 가산동 481-10 벽산디지털밸리2   지상1층 111호112호 ,서울특별시 금천구 가산디지털2로 184 (가산동 벽산디지털밸리2 지상1층 111호112호),8501.0,밸리 커피집,20220100000000.0,U,2022-01-23 2:40,경양식,189127.9811,442460.5055,경양식,1065664204,-
1203,영업,,52.6,153803,서울특별시 금천구 가산동 371-57번지 가산 더스카이밸리 1차 지상1층 130호,서울특별시 금천구 가산디지털1로 142 가산 더스카이밸리 1차 지상1층 130호 (가산동),8507.0,꾸미,20190900000000.0,I,2019-09-26 2:22,한식,189603.2229,441801.1351,한식,1743194110,4.42
1204,영업,02  426 4919,30.0,134837,서울특별시 강동구 상일동 285-4번지 ,서울특별시 강동구 상일로3길 8 1층 (상일동),5283.0,송화의카페,20160500000000.0,I,2018-08-31 23:59,기타,215184.8112,449628.0982,기타,37883864,-
1205,영업,226549747,26.4,158818,서울특별시 양천구 목동 767-10번지 ,서울특별시 양천구 목동중앙남로 24-1 (목동),7962.0,깜장김밥,20170500000000.0,I,2018-08-31 23:59,분식,188239.3205,448231.9652,분식,20769842,4.52
1206,영업,02  566 2052,99.0,135931,서울특별시 강남구 역삼동 812-8 ,서울특별시 강남구 봉은사로4길 31 지상2층 (역삼동),6123.0,에이비카페 abcafe,20210600000000.0,I,2021-07-02 0:23,외국음식전문점(인도태국등),202310.5063,444516.6176,외국음식전문점(인도태국등),1098819515,4.44
1207,영업,,84.48,143914,서울특별시 광진구 화양동 3-25 3층 ,서울특별시 광진구 능동로 139 3층 (화양동),5011.0,송빠,20210700000000.0,U,2021-07-04 2:40,경양식,206283.6918,449007.4475,경양식,1575697682,4.8
1208,영업,02  31568521,44.44,137908,서울특별시 서초구 잠원동 69-2번지 반포쇼핑4동 지하1층18호 ,서울특별시 서초구 신반포로 189 지하1층 18호 (잠원동 반포쇼핑4동 ),6512.0,맛있는초대 담은,20200500000000.0,U,2020-05-28 2:40,한식,200346.7746,444921.7302,한식,-,-
1209,영업,,14.27,135919,서울특별시 강남구 역삼동 711-6 역삼자이 ,서울특별시 강남구 언주로 408 역삼자이 지하1층 B09호 (역삼동),6214.0,오로라F&B,20220300000000.0,I,2022-03-12 0:22,기타,203882.778,444136.167,기타,1029052220,-
1210,영업,02  562 6745,195.79,135923,서울특별시 강남구 역삼동 735-24번지 지상2층 ,서울특별시 강남구 테헤란로16길 15 (역삼동지상2층),6235.0,십원집,20101000000000.0,I,2018-08-31 23:59,한식,202946.8934,444039.4473,한식,13532951,4.34
1211,영업,226943686,33.0,157925,서울특별시 강서구 화곡동 1070-8번지 (지상1층) ,서울특별시 강서구 화곡로 116 1층 (화곡동 1동),7718.0,바다사랑 회포차,20181100000000.0,U,2018-11-23 2:36,일식,185323.8547,448640.2155,일식,1089453137,4.43
1212,영업,,25.0,122959,서울특별시 은평구 갈현동 451-9번지 1층 ,서울특별시 은평구 갈현로 254 (갈현동 1층),3331.0,후라이드 참잘하는집(연신내점),20191100000000.0,U,2019-11-20 2:40,한식,192505.3901,457466.821,한식,-,-
1213,영업,,19.01,100819,서울특별시 중구 신당동 152-16 ,서울특별시 중구 퇴계로88길 23-5 1층 (신당동),4578.0,기절떡풍,20211200000000.0,U,2021-12-19 2:40,분식,201793.1761,451351.6042,분식,1774412108,-
1214,영업,222170206,23.1,130852,서울특별시 동대문구 전농동 124-69번지 1층 ,서울특별시 동대문구 전농로 209 1층 (전농동),2543.0,본도시락(시립대점),20150800000000.0,I,2018-08-31 23:59,김밥(도시락),204676.9331,453395.6931,김밥(도시락),-,-
1215,영업,,148.32,135840,서울특별시 강남구 대치동 897-23번지 ,서울특별시 강남구 선릉로86길 16-3 지하1층 (대치동),6198.0,대찬횟집,20170700000000.0,I,2018-08-31 23:59,일식,204467.4651,444554.5667,일식,1027446540,4.37
1216,영업,,116.88,121865,서울특별시 마포구 연남동 223-111 동보빌딩 ,서울특별시 마포구 성미산로 165-6 동보빌딩 지층 (연남동),3980.0,르쁘띠푸,20211200000000.0,U,2022-01-02 2:40,기타,193280.5844,451391.5455,기타,13156166,4.39
1217,영업,,63.39,153786,서울특별시 금천구 가산동 371-28번지 우림라이온스밸리 지상2층 에이동 219호,서울특별시 금천구 가산디지털1로 168 우림라이온스밸리 에이동 지상2층 219호 (가산동),8507.0,JVL부대찌개 가산디지털역점,20200100000000.0,I,2020-01-04 0:23,한식,189538.0209,441982.4279,한식,1048348622,4.36
1218,영업,,45.0,157866,서울특별시 강서구 화곡동 24-202 (지상 1층),서울특별시 강서구 초록마을로 13 1층 (화곡동),7679.0,도쿄화로,20220800000000.0,U,2021-12-07 23:01,일식,186301.5901,449151.1794,,1679869501,4.54
1219,영업,02 7332135,,110290,서울특별시 종로구 인사동 154-11번지 ,서울특별시 종로구 인사동길 15-13 (인사동),3162.0,종가집,20180300000000.0,I,2018-08-31 23:59,한식,198685.832,452190.9423,한식,20311673,4.43
1220,영업,,44.0,136863,서울특별시 성북구 종암동 81-4번지 ,서울특별시 성북구 종암로21길 97 1층 (종암동),2803.0,호식이두마리치킨(종암점),20191200000000.0,I,2019-12-20 0:23,호프/통닭,202697.8997,455553.882,호프/통닭,-,-
1221,영업,,79.78,150835,서울특별시 영등포구 문래동3가 58-2번지 101호,서울특별시 영등포구 도림로128길 21 1층 101호 (문래동3가),7299.0,돈꼬불,20190600000000.0,I,2019-06-07 2:21,한식,190615.2909,445911.2954,한식,1548319245,4.43
1222,영업,,16.16,153857,서울특별시 금천구 시흥동 881-56 ,서울특별시 금천구 시흥대로62길 31 지상1층 (시흥동),8626.0,으뜸한방통닭바베큐,20220300000000.0,U,2022-03-12 2:40,통닭(치킨),191233.7458,439320.4669,통닭(치킨),1680802274,-
1223,영업,02734 7788,204.96,110111,서울특별시 종로구 관철동 7-4 1 2층,서울특별시 종로구 종로14길 11 1 2층 (관철동),3190.0,굽네치킨 종각역점,20220500000000.0,I,2021-12-04 23:05,호프/통닭,198785.1708,451911.8491,,1614674168,-
1224,영업,02 7976619,43.25,140865,서울특별시 용산구 이태원동 130-28 ,서울특별시 용산구 이태원로26길 31 지하1층 (이태원동),4391.0,스포빠,20210700000000.0,U,2021-07-10 2:40,기타,199386.8171,447876.3886,기타,1341736631,4.96
1225,영업,02 9114209,30.94,136130,서울특별시 성북구 하월곡동 82-64 65223 ,서울특별시 성북구 오패산로13길 32 (하월곡동65223),2737.0,순창집,20211200000000.0,U,2021-12-11 2:40,한식,202994.3503,456068.9619,한식,1558237795,4.2
1226,영업,02  542 0117,43.34,135821,서울특별시 강남구 논현동 118-18 ,서울특별시 강남구 선릉로131길 21 1층 2호 (논현동),6060.0,3일한우국밥 논현직영점,20210100000000.0,I,2021-01-17 0:23,한식,203397.207,446111.6064,한식,1820231561,4.5
1227,영업,02 5681444,80.99,135847,서울특별시 강남구 대치동 957-5번지 지상2층 ,서울특별시 강남구 삼성로86길 14 (대치동지상2층),6185.0,탄,20070400000000.0,I,2018-08-31 23:59,분식,205114.1771,444835.4845,분식,520212248,4.32
1228,영업,,25.12,137899,서울특별시 서초구 양재동 391-18 1층 105호 ,서울특별시 서초구 동산로 68 1층 105호 (양재동),6784.0,김호권의 청년어부 양재점,20210300000000.0,U,2021-03-26 2:40,일식,204035.2932,441100.6377,일식,1000268256,4.4
1229,영업,,41.58,152808,서울특별시 구로구 개봉동 182-11 한마음프라자 103호 ,서울특별시 구로구 개봉로23가길 76 (개봉동한마음프라자 103호),8276.0,통닭연구소,20210300000000.0,U,2021-03-09 2:40,호프/통닭,187570.0824,443615.1457,호프/통닭,1988597106,4.25
1230,영업,,61.13,135994,서울특별시 강남구 개포동 186-1 개포빌딩,서울특별시 강남구 삼성로 38 개포빌딩 지상1층 108호 (개포동),6329.0,럭키클라우드,20220700000000.0,U,2021-12-06 23:06,경양식,205838.5588,442943.8093,,1194042449,-
1231,영업,,59.17,121903,서울특별시 마포구 망원동 415-53 ,서울특별시 마포구 망원로6길 19 1층 (망원동),4009.0,올웨이즈 어거스트,20210100000000.0,I,2021-01-13 0:23,기타,191405.611,450431.9139,기타,1916722465,4.77
1232,영업,,25.55,131861,서울특별시 중랑구 상봉동 130-162 ,서울특별시 중랑구 중랑천로10길 63 (상봉동),2120.0,이모네,20220200000000.0,U,2022-03-02 2:40,분식,206680.8253,454466.8996,분식,756679862,4.49
1233,영업,,147.0,137903,서울특별시 서초구 잠원동 26-15 우림빌딩 지하1층,서울특별시 서초구 강남대로95길 28 우림빌딩 지하1층 (잠원동),6526.0,아티티,20220300000000.0,U,2021-12-04 0:02,경양식,201547.3876,445726.1892,,-,-
1234,영업,,27.71,120857,서울특별시 서대문구 홍제동 294-36 원일상가 1층 16호 ,서울특별시 서대문구 통일로 476 (홍제동 원일상가 1층 16호),3628.0,맛있는 찌게마을,20210900000000.0,U,2021-09-18 2:40,한식,194848.6781,454288.3547,한식,201870014,4.26
1235,영업,,44.96,135843,서울특별시 강남구 대치동 921-2 ,서울특별시 강남구 선릉로 334 지상1층 102호 (대치동),6199.0,초록밭,20211000000000.0,U,2021-10-14 2:40,기타,204500.203,444154.9209,기타,1629970353,4.96
1236,영업,02 3063977,78.12,121845,서울특별시 마포구 성산동 200-316 지하1층,서울특별시 마포구 새터산길 2 (성산동지하1층),3948.0,군산찜,20220400000000.0,U,2021-12-03 21:00,한식,191748.8544,451413.2681,,20810644,4.22
1237,영업,,27.0,152815,서울특별시 구로구 개봉동 357-22 ,서울특별시 구로구 개봉로3길 40 1층 (개봉동),8351.0,양푼이찌개,20210200000000.0,U,2021-02-18 2:40,한식,187020.6006,442702.1423,한식,-,-
1238,영업,,60.0,153802,서울특별시 금천구 가산동 345-29 대륭테크노타운19차 102(일부)호,서울특별시 금천구 가산디지털2로 70 대륭테크노타운19차 1층 102(일부)호 (가산동),8589.0,오픈더그린,20220600000000.0,I,2021-12-06 0:04,기타,189504.2587,441390.7386,,1306689141,-
1239,영업,,43.0,151903,서울특별시 관악구 신림동 1666-2 ,서울특별시 관악구 조원로2길 54 1층 (신림동),8768.0,풍성갈비집,20210700000000.0,I,2021-07-10 0:22,한식,191196.8935,442144.9081,한식,1243964354,-
1240,영업,02 7478035,142.35,110812,서울특별시 종로구 명륜3가 154-2 1-2 ,서울특별시 종로구 창경궁로29길 3 1-2층 (명륜3가),3073.0,로그,20211200000000.0,U,2021-12-07 2:40,한식,199773.5831,453422.2457,한식,1230031355,-
1241,영업,,40.0,137881,서울특별시 서초구 서초동 1675-9번지 1층 ,서울특별시 서초구 서초중앙로22길 67 1층 (서초동),6633.0,아디스아바바,20180300000000.0,I,2018-08-31 23:59,까페,201482.9677,443529.5936,까페,13507086,4.32
1242,영업,02 9927248,31.5,142876,서울특별시 강북구 수유동 174-22 ,서울특별시 강북구 한천로140길 26 (수유동),1054.0,계수나무,20210400000000.0,U,2021-04-10 2:40,한식,202382.9399,459842.6779,한식,13161032,4.07
1243,영업,02 8738850,3.67,151861,서울특별시 관악구 신림동 304-1번지 ,서울특별시 관악구 호암로 529 (신림동),8848.0,먹거리코너,20011100000000.0,I,2018-08-31 23:59,분식,193831.5531,440293.9016,분식,-,-
