상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
영업,,33.29,156824,서울특별시 동작구 사당동 1003-40번지 ,서울특별시 동작구 사당로28길 6 1층 (사당동),7013.0,예쁜이모순대국,20181200000000.0,U,2018-12-13 2:40,한식,198120.2432,442440.741,한식,1334999516,-
영업,02 814 9111,46.37,156801,서울특별시 동작구 노량진동 117-11번지 ,서울특별시 동작구 만양로 102-3 1층 (노량진동),6913.0,두꺼비식당,20171100000000.0,I,2018-08-31 23:59,한식,195043.6985,445599.5242,한식,1758794191,-
영업,02 5862877,25.9,156824,서울특별시 동작구 사당동 1008-6번지 ,서울특별시 동작구 사당로30길 63 (사당동),7014.0,강원도 감자옹심이,20181000000000.0,U,2018-10-19 2:37,한식,198247.685,442196.35,한식,1501099707,-
영업,,128.23,156755,서울특별시 동작구 흑석동 224-1번지 중앙대학교병원 ,서울특별시 동작구 흑석로 102 중앙대학교병원 지하1층 (흑석동),6973.0,구름산추어탕,20200100000000.0,U,2020-01-19 2:40,한식,196469.8398,444981.9379,한식,37061030,-
영업,02 8133082,94.99,156838,서울특별시 동작구 상도동 183-13 2층 ,서울특별시 동작구 상도로26길 12 (상도동),6956.0,탕마루김치찌개(장승배기역점),20211100000000.0,U,2021-11-17 2:40,횟집,194489.7762,444627.4385,횟집,-,-
영업,02  471 4004,32.68,156830,서울특별시 동작구 상도1동 656번지 1층 ,서울특별시 동작구 상도로41가길 22 (상도1동1층),6969.0,인인치킨,20150800000000.0,I,2018-08-31 23:59,통닭(치킨),195549.5715,444646.2786,통닭(치킨),-,-
영업,,24.4,156808,서울특별시 동작구 대방동 336-6번지 ,서울특별시 동작구 상도로 82 (대방동),7041.0,나그랑호프,20171200000000.0,I,2018-08-31 23:59,한식,193712.5673,444141.9421,한식,1902811991,-
영업,,57.52,156861,서울특별시 동작구 흑석동 232-55번지 ,서울특별시 동작구 서달로 123 롯데캐슬 에듀포레 상가동 104호 (흑석동),6973.0,느릅나무,20190100000000.0,I,2019-01-04 2:20,기타,196348.265,444670.5675,기타,1586152253,-
영업,,23.0,156824,서울특별시 동작구 사당동 708-446 ,서울특별시 동작구 동작대로25길 46 1층 (사당동),7008.0,술집,20210200000000.0,I,2021-02-03 0:23,기타,198159.6718,442573.838,기타,13419356,-
영업,208131891,27.7,156859,서울특별시 동작구 흑석동 97-6 ,서울특별시 동작구 서달로12길 13 (흑석동),6979.0,소문난만천곱창,20211200000000.0,U,2021-12-14 2:40,한식,196624.5789,444980.1061,한식,1766101215,4.4
영업,208212332,34.82,156848,서울특별시 동작구 신대방동 377-1번지 ,서울특별시 동작구 여의대방로 126 (신대방동),7056.0,파즈,20171000000000.0,I,2018-08-31 23:59,경양식,192914.6897,443981.6659,경양식,35722998,-
영업,,57.84,156030,서울특별시 동작구 상도동 502-5번지 ,서울특별시 동작구 사당로 16 (상도동),7027.0,28청춘호프포차,20160800000000.0,I,2018-08-31 23:59,경양식,196046.1952,443671.8991,경양식,1327078841,4.8
영업,,30.11,156815,서울특별시 동작구 사당동 88-14 1층 ,서울특별시 동작구 동작대로29가길 12 (사당동 1층),6997.0,몽마르조,20210600000000.0,U,2021-06-27 2:40,호프/통닭,198295.5438,442927.4984,호프/통닭,-,-
영업,,34.8,156832,서울특별시 동작구 상도동 364-23 ,서울특별시 동작구 상도로 168 (상도동),6956.0,아시안보울,20211200000000.0,U,2021-12-14 2:40,기타,194439.8938,444646.7787,기타,77379065,4.51
영업,02 8247455,39.76,156813,서울특별시 동작구 노량진동 330번지 삼익주상복합아파트 ,서울특별시 동작구 만양로 84 9호16호 (노량진동 삼익주상복합아파트),6914.0,배길분식,20181100000000.0,U,2018-11-22 2:37,한식,195079.2655,445413.2884,한식,1172201195,4.31
영업,,84.0,156030,서울특별시 동작구 상도동 504-1번지 ,서울특별시 동작구 상도로61길 48 (상도동),7027.0,28청춘포차,20190400000000.0,U,2019-04-07 2:40,한식,196161.5452,443607.753,한식,1327078841,4.8
영업,,48.02,156816,서울특별시 동작구 사당동 147-29 이수자이 ,서울특별시 동작구 사당로 300 제1층 제115호 (사당동 이수자이),7013.0,삼백돈 돈가츠,20210600000000.0,I,2021-06-09 0:22,일식,198202.4725,442471.241,일식,1850365502,4.45
영업,,26.4,156847,서울특별시 동작구 신대방동 338-17 1층,서울특별시 동작구 국사봉길 30 (신대방동 1층),7053.0,나는 자연닭이다 신대방삼거리점,20220800000000.0,U,2021-12-08 0:07,호프/통닭,193684.0478,443970.8467,,1877241378,-
영업,02  812 0222,82.43,156825,서울특별시 동작구 사당동 1027-2 ,서울특별시 동작구 사당로26길 87 1층 (사당동),7015.0,카페좋아진다,20210500000000.0,U,2021-05-06 2:40,기타,197998.7571,441973.6579,기타,1664440962,4.55
영업,02 8228882,20.0,156871,서울특별시 동작구 상도1동 742-1 ,서울특별시 동작구 상도로 280 1층 (상도1동),7032.0,상도정마루,20220100000000.0,U,2022-01-05 2:40,한식,195326.1898,444465.2097,한식,1333755743,3.93
영업,,69.61,156817,서울특별시 동작구 사당동 167-19번지 래미안 로이파크 ,서울특별시 동작구 사당로23길 112 후면상가동 B108호 (사당동 래미안 로이파크),7001.0,60계치킨 서울이수점,20190200000000.0,U,2019-02-09 2:40,호프/통닭,197527.6374,442943.7505,호프/통닭,1804111196,4.28
영업,02  591 0594,122.97,156816,서울특별시 동작구 사당동 139-66 ,서울특별시 동작구 동작대로27길 9 2층 (사당동),7008.0,리틀크레이지피자,20211200000000.0,I,2021-12-31 0:22,경양식,198281.7388,442805.9098,경양식,20636487,-
영업,,71.06,156816,서울특별시 동작구 사당동 132-4번지 (2층) ,서울특별시 동작구 동작대로27길 16-6 (사당동(2층)),7008.0,쏘맥의달인,20100700000000.0,I,2018-08-31 23:59,호프/통닭,198266.4834,442845.4022,호프/통닭,13521862,4.65
영업,02 5332394,27.12,156816,서울특별시 동작구 사당동 134-3 1층 ,서울특별시 동작구 동작대로 123 (사당동 1층),7008.0,이수찹쌀순대,20210900000000.0,U,2021-09-18 2:40,한식,198324.7924,442835.2581,한식,1230064626,-
영업,,55.94,156090,서울특별시 동작구 사당동 43-18,서울특별시 동작구 동작대로35길 80 지하1층 B01호 (사당동 디에스리브1단지101동),6991.0,BBQ이수경문점,20220500000000.0,I,2021-12-04 23:09,호프/통닭,198048.0261,443401.0271,,1146057239,-
영업,02 8212230,77.26,156811,서울특별시 동작구 대방동 407-38번지 외 1필지( 지하1층) ,서울특별시 동작구 여의대방로24길 137 (대방동외 1필지( 지하1층)),7055.0,둥지호프,20200500000000.0,U,2020-05-17 2:40,호프/통닭,193540.5228,444117.0325,호프/통닭,1704816263,-
영업,02 8269294,40.23,156030,서울특별시 동작구 상도동 436번지 ,서울특별시 동작구 상도로53길 13 상가동 2층 203호 (상도동 래미안상도3차아파트),6971.0,굽네치킨,20170700000000.0,I,2018-08-31 23:59,호프/통닭,195766.3883,444020.3975,호프/통닭,13395071,4.43
영업,02  816 0169,175.53,156801,서울특별시 동작구 노량진동 133 (12층),서울특별시 동작구 만양로14길 55 (노량진동(12층)),6913.0,레알짱본점,20220400000000.0,U,2021-12-04 0:03,뷔페식,195247.7582,445600.2416,,1676021883,3.99
영업,02 8238489,173.88,156813,서울특별시 동작구 본동 360-9 ,서울특별시 동작구 노량진로 223 2층 (본동),6902.0,노들가,20211100000000.0,U,2021-11-10 2:40,한식,195579.254,445639.3923,한식,1658602268,-
영업,208215849,31.16,156813,서울특별시 동작구 본동 481-0 신동아아파트 309호,서울특별시 동작구 매봉로 134 309호 (본동 신동아(아)상가),6906.0,둘리식당,20211200000000.0,U,2021-12-15 2:40,분식,195669.6798,445275.208,분식,1535866153,4.36
영업,,30.36,156855,서울특별시 동작구 신대방동 708번지 해태보라매타워 ,서울특별시 동작구 보라매로3길 29 1층 1617호 (신대방동 해태보라매타워),7071.0,와플마레(Waffle mare),20131200000000.0,I,2018-08-31 23:59,까페,193279.5991,443230.4182,까페,-,-
영업,02  815 6007,57.58,156030,서울특별시 동작구 상도동 477-11 ,서울특별시 동작구 상도로37길 68-1 (상도동),6971.0,함지박,20201100000000.0,U,2020-11-25 2:40,한식,195737.831,444000.919,한식,20876679,4.45
영업,02 8334831,92.8,156854,서울특별시 동작구 신대방동 690-15번지 ,서울특별시 동작구 대림로 36 (신대방동),7070.0,참숯풍천장어구이,20130700000000.0,I,2018-08-31 23:59,한식,191913.5163,442806.0864,한식,12071426,4.41
영업,02  814 3450,194.68,156800,서울특별시 동작구 노량진동 40-38 ,서울특별시 동작구 노량진로12길 12-4 (노량진동),6928.0,달콤쌉싸롱,20211200000000.0,U,2021-12-14 2:40,기타,194465.736,445630.0238,기타,38422049,4.52
영업,,73.26,156841,서울특별시 동작구 상도동 209-23 ,서울특별시 동작구 양녕로25길 2 2층 (상도동),7048.0,모두의 집밥,20211200000000.0,U,2021-12-26 2:40,한식,194940.2354,444041.6001,한식,1086476140,-
영업,,102.75,156816,서울특별시 동작구 사당동 130-25,서울특별시 동작구 동작대로27길 32 1층 (사당동),7008.0,북경양꼬치,20220500000000.0,U,2021-12-04 22:01,중국식,198182.8358,442826.268,,1077851376,4.4
영업,,16.0,156800,서울특별시 동작구 노량진동 89-2번지 1층 ,서울특별시 동작구 노량진로16길 26 (노량진동),6923.0,와플스(Waffle's),20140300000000.0,I,2018-08-31 23:59,기타,194964.0928,445575.5552,기타,-,-
영업,02  817 0037,71.9,156839,서울특별시 동작구 상도동 357-6 ,서울특별시 동작구 상도로19길 1 1층 (상도동),6950.0,찜마을,20201000000000.0,U,2020-11-01 2:40,한식,194151.7836,444487.9621,한식,38514734,4.4
영업,208210706,33.93,156848,서울특별시 동작구 신대방동 377-1번지 ,서울특별시 동작구 여의대방로24길 10-4 (신대방동),7056.0,노란지붕 포차,20140100000000.0,I,2018-08-31 23:59,한식,192914.6897,443981.6659,한식,-,-
영업,,37.5,156031,서울특별시 동작구 상도1동 266-1 희망하이츠빌 ,서울특별시 동작구 상도로37길 44 1층 102호 (상도1동 희망하이츠빌),6970.0,배달삼겹직구삼동작직영점,20201100000000.0,U,2020-11-13 2:40,한식,195601.9673,444193.5743,한식,1124696525,4.41
영업,02 8151884,80.75,156807,서울특별시 동작구 대방동 23 ,서울특별시 동작구 등용로 124 (대방동),6932.0,신나족발,20210900000000.0,U,2021-09-03 2:40,한식,193934.5998,445554.1966,한식,1573722635,4.28
영업,02 8259292,31.08,156813,서울특별시 동작구 노량진동 325-4,서울특별시 동작구 만양로3길 20 제1동 제2층 202호 (노량진동),6926.0,bhc치킨,20220300000000.0,U,2021-12-04 0:02,통닭(치킨),195173.4169,445112.843,,37667656,4.25
영업,,74.0,156830,서울특별시 동작구 상도1동 775-1번지 1층 ,서울특별시 동작구 상도로 279 (상도1동 1층),6968.0,올바른식당상도점,20190300000000.0,U,2019-03-08 2:40,한식,195386.0208,444483.6221,한식,-,-
영업,205330594,71.41,156816,서울특별시 동작구 사당동 130-16번지 ,서울특별시 동작구 동작대로27길 20-7 (사당동),7008.0,바다회센타,20120800000000.0,I,2018-08-31 23:59,일식,198225.2356,442855.371,일식,1588469047,4.13
영업,,65.53,156824,서울특별시 동작구 사당동 708-448,서울특별시 동작구 동작대로25길 34 2층 (사당동),7008.0,오직고기 이수점,20220400000000.0,U,2021-12-04 0:09,식육(숯불구이),198196.2183,442608.1765,,-,-
영업,,72.0,156883,서울특별시 동작구 사당동 236-16,서울특별시 동작구 솔밭로 59 1층 (사당동),7031.0,카페 파브,20220400000000.0,I,2021-12-03 23:06,기타,196955.9878,442192.3348,,1359226664,-
영업,,37.0,156838,서울특별시 동작구 상도동 204-74번지 ,서울특별시 동작구 장승배기로 44-1 1층 (상도동),6963.0,쭈대가제육대가,20200400000000.0,I,2020-05-01 0:23,식육(숯불구이),194706.5254,444413.3667,식육(숯불구이),1010968915,4.46
영업,02 8459687,37.8,156722,서울특별시 동작구 신대방동 713번지 롯데낙천대아파트 상가 지하12호 ,서울특별시 동작구 여의대방로10길 38 (신대방동롯데낙천대아파트 상가 지하12호),7064.0,국수나무,20160700000000.0,I,2018-08-31 23:59,분식,192295.1363,443573.3371,분식,37397408,4.24
영업,02 8211666,26.0,156832,서울특별시 동작구 상도동 356-211 ,서울특별시 동작구 상도로15길 39 (상도동),6951.0,남서울식당,20201200000000.0,U,2020-12-13 2:40,분식,194092.8378,444478.2631,분식,20876690,-
영업,7075012015,76.96,156030,서울특별시 동작구 상도동 489-8번지 청봉빌딩 ,서울특별시 동작구 상도로 368-1 지하1층 (상도동),7040.0,맥주창고,20180300000000.0,I,2018-08-31 23:59,호프/통닭,195832.775,443735.6918,호프/통닭,1349729863,-
영업,02  532 4745,42.7,156817,서울특별시 동작구 사당동 167-19번지 래미안 로이파크 ,서울특별시 동작구 사당로23길 112 B103호 (사당동 래미안 로이파크),7001.0,분식이 이래도 되는가 사당점,20200100000000.0,U,2020-01-08 2:40,분식,197527.6374,442943.7505,분식,-,-
영업,,43.46,156802,서울특별시 동작구 노량진동 222-15 ,서울특별시 동작구 만양로8길 59 1층 (노량진동),6914.0,토종 순대국,20210500000000.0,I,2021-05-26 0:22,한식,195160.5975,445336.4254,한식,1672856754,3.81
영업,02 8215050,57.42,156030,서울특별시 동작구 상도동 323-4 ,서울특별시 동작구 국사봉1길 18 1003호 (상도동),7042.0,유가네한우곰탕,20210900000000.0,U,2021-09-25 2:40,한식,193712.6344,444071.4609,한식,1513817684,4.47
영업,02 8257201,38.42,156030,서울특별시 동작구 상도동 489-3 ,서울특별시 동작구 상도로62길 44 (상도동),7040.0,춘천닭갈비,20201200000000.0,U,2020-12-12 2:40,한식,195800.5237,443775.5045,한식,1080563095,4.19
영업,,20.0,156811,서울특별시 동작구 대방동 407-31 ,서울특별시 동작구 여의대방로24길 133 2층 (대방동),7055.0,푸드코트,20210100000000.0,I,2021-01-30 0:23,한식,193518.067,444123.5097,한식,32349760,4.17
영업,02537 9943,46.0,156816,서울특별시 동작구 사당동 139-19번지 외 1필지 1층 ,서울특별시 동작구 동작대로27다길 2 (사당동외 1필지 1층),7008.0,육쌈냉면,20200400000000.0,U,2020-05-01 2:40,한식,198194.8185,442802.6815,한식,20873032,3.92
영업,02 5253384,1385.28,156824,서울특별시 동작구 사당동 1008-22번지 ,서울특별시 동작구 동작대로 59 (사당동),7014.0,아르테스 웨딩홀,20180500000000.0,I,2018-08-31 23:59,뷔페식,198289.0395,442211.5124,뷔페식,11864028,4.54
영업,,68.64,156816,서울특별시 동작구 사당동 145-5,서울특별시 동작구 동작대로27가길 32 2층 (사당동),7008.0,블랭크,20220700000000.0,I,2021-12-06 21:00,기타,198249.2862,442658.7632,,1783380062,-
영업,02  588 9245,24.0,156821,서울특별시 동작구 사당동 266-2 ,서울특별시 동작구 사당로16길 14 1층 (사당동),7010.0,하랑푸드,20210400000000.0,U,2021-04-07 2:40,기타,197569.6583,442305.3073,기타,-,-
영업,02  64011444,64.26,156811,서울특별시 동작구 대방동 407-29 ,서울특별시 동작구 여의대방로24길 141 2층 (대방동),7055.0,두리네 상회,20220300000000.0,U,2022-03-10 2:40,한식,193557.0607,444112.2946,한식,1701495021,-
영업,234714103,28.9,156825,서울특별시 동작구 사당동 1029-20 ,서울특별시 동작구 동작대로7길 26 (사당동),7015.0,영동호프,20211200000000.0,U,2021-12-14 2:40,호프/통닭,198191.7671,441927.0776,호프/통닭,1418213048,-
영업,02 5821741,30.78,156826,서울특별시 동작구 사당동 1030-11 ,서울특별시 동작구 동작대로7길 10 (사당동),7015.0,백채사당점,20210900000000.0,U,2021-09-15 2:40,한식,198250.0458,441980.669,한식,36631123,4.56
영업,28240216,29.5,156030,서울특별시 동작구 상도동 535 ,서울특별시 동작구 상도로30길 40 1층 101호 (상도동 두산위브트레지움아파트상가),6964.0,해피트리,20201000000000.0,U,2020-10-24 2:40,김밥(도시락),194870.3844,444631.1127,김밥(도시락),1842791728,-
영업,02  585 8171,104.76,156827,서울특별시 동작구 사당동 1041-12번지 ,서울특별시 동작구 동작대로1길 18 (사당동),7025.0,나주곰탕,20181200000000.0,U,2018-12-26 2:40,한식,198181.3242,441694.2941,한식,36875895,4.28
영업,,145.88,156861,서울특별시 동작구 흑석동 189-4번지 지상1층 지하1층 ,서울특별시 동작구 흑석로 97-4 (흑석동지상1층 지하1층),6910.0,커리야curry-ya,20200500000000.0,U,2020-05-16 2:40,경양식,196419.0311,445058.2888,경양식,-,-
영업,02 5210177,51.97,156826,서울특별시 동작구 사당동 1033-23 ,서울특별시 동작구 동작대로7길 34 (사당동),7015.0,원조 순대국,20210800000000.0,U,2021-08-14 2:40,한식,198168.888,441897.0906,한식,946324887,4.19
영업,208215376,80.09,156803,서울특별시 동작구 노량진동 230-1 ,서울특별시 동작구 장승배기로20가길 2 (노량진동),6925.0,고향일식,20201200000000.0,U,2020-12-05 2:40,일식,194661.2846,445121.5025,일식,18753715,4.51
영업,02 8326843,47.81,156852,서울특별시 동작구 신대방동 589-6 ,서울특별시 동작구 신대방길 112-4 (신대방동),7068.0,경월매운탕,20201200000000.0,U,2020-12-13 2:40,한식,191846.2188,443146.7962,한식,1755737638,3.79
영업,,45.93,156811,서울특별시 동작구 대방동 407-24번지 ,서울특별시 동작구 여의대방로24길 73 (대방동),7055.0,국밥대장,20200200000000.0,U,2020-02-09 2:40,한식,193224.7706,444045.8335,한식,1155778356,4.55
영업,02537 4845,117.27,156816,서울특별시 동작구 사당동 139-71 ,서울특별시 동작구 동작대로27가길 11 (사당동),7008.0,김준호의대단한갈비 이수점,20220100000000.0,U,2022-01-09 2:40,식육(숯불구이),198270.4953,442767.9324,식육(숯불구이),1077318507,4.2
영업,,40.0,156830,서울특별시 동작구 상도1동 780-2번지 동현빌딩 ,서울특별시 동작구 상도로 284 1층 (상도1동),7032.0,상도실내포장마차,20180500000000.0,I,2018-08-31 23:59,한식,195354.7,444424.0037,한식,34284481,4.62
영업,02 8216279,81.19,156800,서울특별시 동작구 노량진동 100-1 ,서울특별시 동작구 노량진로 158 (노량진동),6922.0,맥주창고 오라고 노량진점,20201100000000.0,U,2020-11-05 2:40,호프/통닭,194935.9863,445684.8703,호프/통닭,-,-
영업,,88.8,156830,서울특별시 동작구 상도1동 624,서울특별시 동작구 양녕로 277 2층 (상도1동),6919.0,종로계림닭도리탕원조 상도역점,20220700000000.0,U,2021-12-06 22:07,한식,195443.8704,444678.6828,,1693070574,4.49
영업,,13.2,156010,서울특별시 동작구 신대방동 719 동작상떼빌아파트,서울특별시 동작구 신대방1가길 38 105동 지하1층 B101호 (신대방동 동작상떼빌아파트),7072.0,워터힐스파스낵,20220700000000.0,I,2021-12-06 23:02,기타,191691.6784,442818.1137,,-,-
영업,264656712,24.0,156815,서울특별시 동작구 사당동 91-167번지 ,서울특별시 동작구 동작대로29나길 20 1층 (사당동),6997.0,신나게빚은왕만두찐빵,20170900000000.0,I,2018-08-31 23:59,분식,198220.7343,442968.0979,분식,1096139812,4.28
영업,02814 3035,27.45,156832,서울특별시 동작구 상도동 363-142 ,서울특별시 동작구 상도로15길 143 (상도동),6937.0,강남손칼국수,20201100000000.0,U,2020-11-13 2:40,분식,194510.0284,444765.8828,분식,396461300,4.49
영업,,115.7,156807,서울특별시 동작구 대방동 23-147,서울특별시 동작구 등용로 122 1층 (대방동),6932.0,이가네,20220700000000.0,I,2021-12-06 21:00,한식,193938.8645,445532.6301,,19034568,4.8
영업,,42.0,156836,서울특별시 동작구 상도1동 355-2번지 ,서울특별시 동작구 상도로47길 17 1층 (상도1동),6970.0,천냥노가리,20180300000000.0,I,2018-08-31 23:59,호프/통닭,195658.634,444218.762,호프/통닭,1100371750,4.38
영업,02 8132261,42.0,156802,서울특별시 동작구 노량진동 211-58 ,서울특별시 동작구 만양로14다길 7 (노량진동),6914.0,자금성,20220200000000.0,U,2022-02-16 2:40,중국식,195105.9805,445453.4938,중국식,18720484,4.19
영업,,20.0,156840,서울특별시 동작구 상도동 202-67 ,서울특별시 동작구 성대로 202 1층 (상도동),7047.0,동래족발,20210600000000.0,U,2021-06-30 2:40,기타,194719.9208,444194.4354,기타,1366063860,4.85
영업,02  532 4135,201.87,156816,서울특별시 동작구 사당동 142-1 ,서울특별시 동작구 동작대로27다길 31 1층 101호 (사당동),7008.0,그릴진,20201100000000.0,U,2020-11-07 2:40,한식,198206.0145,442650.5883,한식,1937162180,4.58
영업,02  812 9238,163.96,156861,서울특별시 동작구 흑석동 223-1 ,서울특별시 동작구 흑석로 94 (흑석동),6973.0,케이에프씨 중앙대점,20211200000000.0,U,2021-12-14 2:40,기타,196392.4682,445005.6853,기타,-,-
영업,02 813 1662,23.94,156050,서울특별시 동작구 노량진동 120 ,서울특별시 동작구 만양로 85-1 (노량진동),6923.0,영흥생고기식당,20201200000000.0,U,2020-12-04 2:40,한식,195006.6285,445432.4937,한식,-,-
영업,,30.0,156831,서울특별시 동작구 상도동 156-22 ,서울특별시 동작구 상도로34길 28 제1층 2호 (상도동),6965.0,맛사랑 분식,20210400000000.0,I,2021-04-25 0:22,분식,195079.8243,444621.5336,분식,-,-
영업,02 8224663,28.22,156840,서울특별시 동작구 상도동 188-31 ,서울특별시 동작구 상도로 150 (상도동),6959.0,상도해물찜.동태찜,20201200000000.0,U,2020-12-13 2:40,한식,194280.5301,444516.8484,한식,13156418,4.31
영업,,26.4,156815,서울특별시 동작구 사당동 128-26 ,서울특별시 동작구 동작대로27길 49 상가2호 (사당동),7008.0,준이네,20211100000000.0,U,2021-11-19 2:40,호프/통닭,198114.9215,442860.2793,호프/통닭,1487825929,4.6
영업,521 7939,67.44,156883,서울특별시 동작구 사당동 249-90번지 2층 ,서울특별시 동작구 사당로 204 (사당동 2층),7009.0,심야브로,20160300000000.0,I,2018-08-31 23:59,호프/통닭,197335.2862,442488.3622,호프/통닭,1339558241,4.55
영업,260820925,41.42,156810,서울특별시 동작구 대방동 386-28,서울특별시 동작구 여의대방로36길 10 (대방동),6945.0,이소룡 마라탕,20220700000000.0,U,2021-12-06 22:07,분식,193126.0892,444672.9722,,1621739690,-
영업,,35.6,156800,서울특별시 동작구 노량진동 41-5,서울특별시 동작구 노량진로 110 외 15필지 내제105호 (노량진동),6928.0,쉼표,20220300000000.0,U,2021-12-04 0:01,기타,194450.9386,445665.8267,,37420793,4.59
영업,02  868 3017,27.0,156847,서울특별시 동작구 신대방동 349-6 ,서울특별시 동작구 여의대방로22길 138 (신대방동),7060.0,꿈꾸는돼지,20201100000000.0,U,2020-11-04 2:40,통닭(치킨),193533.38,444011.3229,통닭(치킨),38632423,4.61
영업,02  624 8000,20.0,156857,서울특별시 동작구 흑석동 26-2 블루스톤스포츠 ,서울특별시 동작구 현충로 131 블루스톤스포츠 지하3층 (흑석동),6904.0,블루스톤 스낵바,20210100000000.0,I,2021-01-07 0:23,기타,197089.736,444960.9078,기타,-,-
영업,02 8130799,84.1,156857,서울특별시 동작구 흑석동 50-23 ,서울특별시 동작구 서달로14길 22 (흑석동),6979.0,두레박,20211000000000.0,U,2021-10-24 2:40,한식,196762.6456,445061.9625,한식,18710487,4.54
영업,,35.0,156844,서울특별시 동작구 상도동 303-1 ,서울특별시 동작구 국사봉길 64 (상도동),7052.0,비스트로피자 서울동작점,20201100000000.0,I,2020-11-18 0:23,기타,193780.6348,443865.643,기타,1870434085,4.43
영업,02 8225292,83.83,156839,서울특별시 동작구 상도동 354-12 ,서울특별시 동작구 상도로15길 42 (상도동),6950.0,오리미가,20201200000000.0,U,2020-12-13 2:40,한식,194109.9638,444462.8537,한식,35394969,4.41
영업,208136599,35.03,156803,서울특별시 동작구 노량진동 240-25 ,서울특별시 동작구 장승배기로27길 7 (노량진동),6929.0,큰손 갈비,20210900000000.0,U,2021-09-29 2:40,식육(숯불구이),194588.4968,445500.2747,식육(숯불구이),13160910,3.98
영업,,26.4,156824,서울특별시 동작구 사당동 1008-6번지 ,서울특별시 동작구 사당로30길 63 (사당동),7014.0,달길포차,20190900000000.0,U,2019-09-22 2:40,한식,198247.685,442196.35,한식,1442408791,4.34
영업,02 8429094,127.0,156713,서울특별시 동작구 신대방동 395-69 보라매아카데미타워 ,서울특별시 동작구 보라매로5가길 16 2층 204호 (신대방동 보라매아카데미타워),7071.0,홍콩반점0410보라매공원점,20201100000000.0,U,2020-11-04 2:40,경양식,193218.364,443239.5811,경양식,37430085,4.34
영업,,26.33,156802,서울특별시 동작구 노량진동 222-48 ,서울특별시 동작구 만양로12길 6-2 1층 (노량진동),6917.0,크앙,20210200000000.0,U,2021-02-28 2:40,기타,195137.6574,445282.3942,기타,1202328498,4.51
영업,02  826 9855,18.15,156801,서울특별시 동작구 노량진동 124-10번지 ,서울특별시 동작구 만양로14가길 4 (노량진동),6913.0,신주닭발,20170900000000.0,I,2018-08-31 23:59,한식,195095.5046,445506.2152,한식,1922913584,4.51
영업,02   8241147,241.18,156802,서울특별시 동작구 노량진동 202-3번지 지하1층 1층 ,서울특별시 동작구 만양로14사길 1 (노량진동 지하1층 1층),6915.0,델루가,20200500000000.0,U,2020-05-06 2:40,까페,195257.9411,445579.2312,까페,37633631,4.38
영업,02 5350712,17.25,156824,서울특별시 동작구 사당동 708-396번지 ,서울특별시 동작구 사당로17길 11 (사당동),7004.0,송이족발,20151000000000.0,I,2018-08-31 23:59,한식,197633.3406,442394.9794,한식,12995495,4.44
영업,02 8469992,72.6,156853,서울특별시 동작구 신대방동 607-28 ,서울특별시 동작구 시흥대로 646 지상1층 (신대방동),7069.0,교촌치킨,20211200000000.0,U,2021-12-14 2:40,호프/통닭,191744.0785,443034.7372,호프/통닭,11802744,4.12
영업,,63.7,156847,서울특별시 동작구 신대방동 344-16 우진빌딩 ,서울특별시 동작구 보라매로 89 우진빌딩 1층 (신대방동),7060.0,성대골,20210400000000.0,I,2021-04-16 0:22,한식,193532.6003,443907.9056,한식,339434588,4.45
영업,,26.4,156857,서울특별시 동작구 흑석동 43-3번지 ,서울특별시 동작구 서달로14길 34 (흑석동),6979.0,재팔이네닭발,20170400000000.0,I,2018-08-31 23:59,기타,196814.6994,445022.3205,기타,556792960,4.67
영업,02  835 6274,1497.23,156713,서울특별시 동작구 신대방동 395-69 보라매아카데미타워 ,서울특별시 동작구 보라매로5가길 16 7층 701호 (신대방동 보라매아카데미타워),7071.0,쿠우쿠우보라매공원점,20201100000000.0,U,2020-11-04 2:40,뷔페식,193218.364,443239.5811,뷔페식,1236623907,4.34
영업,02 8237766,24.12,156030,서울특별시 동작구 상도동 414 (B109) ,서울특별시 동작구 만양로 26 (상도동(B109)),6918.0,건영한식,20201200000000.0,U,2020-12-12 2:40,분식,195489.4234,444995.6756,분식,1881518728,4.75
영업,,59.92,156030,서울특별시 동작구 상도동 7-59 ,서울특별시 동작구 흑석로 23 1층 (상도동),6912.0,뜸들이다 상도점,20210700000000.0,I,2021-07-17 0:22,한식,195802.757,444765.4319,한식,1856040424,4.43
영업,,58.18,156816,서울특별시 동작구 사당동 133-13,서울특별시 동작구 동작대로29길 7 1층 (사당동),7008.0,홍두깨칼국수,20220600000000.0,U,2021-12-05 23:06,한식,198307.1196,442861.5331,,1271679732,-
영업,,172.61,156849,서울특별시 동작구 신대방동 395-62 삼성보라매옴니타워 ,서울특별시 동작구 보라매로5길 23 지하층 B104 B105호 (신대방동 삼성보라매옴니타워),7071.0,미락,20210700000000.0,U,2021-07-08 2:40,일식,193176.6367,443379.1713,일식,1850596538,-
영업,02 8227303,73.22,156830,서울특별시 동작구 상도1동 639-5 ,서울특별시 동작구 상도로41마길 1 (상도1동),6969.0,중대양곱창,20211000000000.0,U,2021-10-06 2:40,한식,195546.1318,444670.4137,한식,18707049,4.28
